GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	ZFITTED_BASE	ZRESID_BASE	ensembl_gene_id	gene_symbol	mmusculus_homolog_ensembl_gene
2875	8	145629465	145832555	55	8	457824	0.14244	-0.001049	0.14349	ENSG00000167701	GPT	ENSMUSG00000022546
113655	8	145633161	145836596	55	8	457824	0.046669	-0.001049	0.047717999999999997	ENSG00000167700	MFSD3	ENSMUSG00000019080
9401	8	145636667	145843210	56	8	457824	0.12688	-0.001049	0.12793	ENSG00000160957	RECQL4	ENSMUSG00000033762
9684	8	145643349	145850562	55	8	457824	-0.087495	-0.001049	-0.086446	ENSG00000160959	LRRC14	ENSMUSG00000033728
441381	8	145647761	145852416	54	8	457824	-0.15408	-0.001049	-0.15303	ENSG00000254402	LRRC24	ENSMUSG00000033707
414919	8	145651599	145854485	52	8	457824	-0.24591	-0.001049	-0.24486	ENSG00000213563	C8orf82	ENSMUSG00000079002
80728	8	145654563	145938891	57	8	457824	-0.44333	-0.001049	-0.44228	ENSG00000147799	ARHGAP39	ENSMUSG00000033697
90987	8	145846294	146081285	45	5	457824	-1.5955	-0.001049	-1.5945	ENSG00000198169	ZNF251	ENSMUSG00000022526
80778	8	145898499	146112725	44	4	457824	-1.4984	-0.001049	-1.4974	ENSG00000196378	ZNF34	NA
6132	8	145915152	146117805	44	4	457824	-1.4984	-0.001049	-1.4974	ENSG00000161016	RPL8	ENSMUSG00000003970
340385	8	145924261	146135461	46	4	457824	-1.4931	-0.001049	-1.492	ENSG00000197363	ZNF517	NA
7553	8	145952855	146172893	58	6	457824	-1.6799	-0.001049	-1.6789	ENSG00000147789	ZNF7	ENSMUSG00000033669
28991	8	145975551	146178932	57	6	457824	-1.6766	-0.001049	-1.6755	ENSG00000170619	COMMD5	ENSMUSG00000055041
58500	8	146002336	146227453	68	10	457824	-1.6946	-0.001049	-1.6936	ENSG00000196150	ZNF250	ENSMUSG00000054967
7564	8	146055744	146276274	75	10	457824	-2.2542	-0.001049	-2.2531	ENSG00000170631	ZNF16	NA
65265	8	146177823	146381416	44	4	457824	-2.3053	-0.001049	-2.3043	ENSG00000182307	C8orf33	ENSMUSG00000063236
2298	9	16231	218417	20	4	457824	-1.8187	-0.001049	-1.8176	ENSG00000170122	FOXD4	NA
55871	9	21038	279077	75	11	457824	-2.4206	-0.001049	-2.4196	ENSG00000172785	CBWD1	NA
157983	9	113108	315893	105	17	457824	-2.8959	-0.001049	-2.8949	ENSG00000183784	C9orf66	NA
81704	9	114865	565259	336	52	457824	-4.0441	-0.001049	-4.0431	ENSG00000107099	DOCK8	ENSMUSG00000052085
23189	9	370294	846106	416	57	457824	-3.8119	-0.001049	-3.8109	ENSG00000107104	KANK1	ENSMUSG00000032702
1761	9	741690	1069090	228	62	457824	-2.8256	-0.001049	-2.8245	ENSG00000137090	DMRT1	ENSMUSG00000024837
58524	9	876968	1091732	147	38	457824	-1.9792	-0.001049	-1.9782	ENSG00000064218	DMRT3	ENSMUSG00000042372
10655	9	949858	1157554	132	41	457824	-0.54857	-0.001049	-0.54752	ENSG00000173253	DMRT2	ENSMUSG00000048138
6595	9	1915342	2293624	336	80	457824	-0.6484	-0.001049	-0.64735	ENSG00000080503	SMARCA2	ENSMUSG00000024921
7436	9	2521679	2754485	193	47	457824	-0.96288	-0.001049	-0.96183	ENSG00000147852	VLDLR	ENSMUSG00000024924
169522	9	2617526	2830037	136	41	457824	-0.091321	-0.001049	-0.090272	ENSG00000168263	KCNV2	ENSMUSG00000047298
9933	9	2704152	2944130	114	33	457824	-1.8079	-0.001049	-1.8069	ENSG00000080608	PUM3	ENSMUSG00000041360
5991	9	3118297	3625992	205	41	457824	-0.27664	-0.001049	-0.27559	ENSG00000080298	RFX3	ENSMUSG00000040929
169792	9	3724128	4400036	624	131	457824	-0.75862	-0.001049	-0.75757	ENSG00000107249	GLIS3	ENSMUSG00000052942
6505	9	4390427	4687469	198	57	457824	-1.8088	-0.001049	-1.8078	ENSG00000106688	SLC1A1	ENSMUSG00000024935
55064	9	4453386	4766674	207	59	457824	-1.4722	-0.001049	-1.4712	ENSG00000106686	SPATA6L	ENSMUSG00000064202
403313	9	4562294	4765274	134	36	457824	-2.1581	-0.001049	-2.157	ENSG00000205808	PLPP6	ENSMUSG00000040105
55664	9	4579566	4806594	135	38	457824	-0.46624	-0.001049	-0.46519	ENSG00000106993	CDC37L1	ENSMUSG00000024780
50808	9	4609556	4842043	149	42	457824	0.056464	-0.001049	0.057513	ENSG00000147853	AK3	ENSMUSG00000024782
10171	9	4692834	4961066	185	44	457824	-0.26934	-0.001049	-0.26829	ENSG00000120158	RCL1	ENSMUSG00000024785
3717	9	4885245	5229948	137	16	457824	-1.2496	-0.001049	-1.2486	ENSG00000096968	JAK2	ENSMUSG00000024789
11172	9	5063863	5285618	71	5	457824	-1.1164	-0.001049	-1.1153	ENSG00000120210	INSL6	ENSMUSG00000050957
3641	9	5131419	5333967	67	7	457824	-1.3458	-0.001049	-1.3448	ENSG00000120211	INSL4	NA
6019	9	5199864	5404611	92	18	457824	-1.6723	-0.001049	-1.6712	ENSG00000107014	RLN2	NA
6013	9	5207637	5439873	105	20	457824	-1.8923	-0.001049	-1.8912	ENSG00000107018	RLN1	NA
55848	9	5257966	5538381	166	37	457824	-2.6313	-0.001049	-2.6302	ENSG00000107020	PLGRKT	ENSMUSG00000016495
29126	9	5350503	5570567	141	33	457824	-2.3097	-0.001049	-2.3086	ENSG00000120217	CD274	ENSMUSG00000016496
80380	9	5410512	5671282	130	36	457824	-1.2081	-0.001049	-1.207	ENSG00000197646	PDCD1LG2	ENSMUSG00000016498
57589	9	5529031	5876557	142	20	457824	-0.14117	-0.001049	-0.14012	ENSG00000107036	RIC1	ENSMUSG00000038658
79956	9	5684572	5933081	113	16	457824	-0.40377999999999997	-0.001049	-0.40273	ENSG00000099219	ERMP1	ENSMUSG00000046324
2315	9	5790895	6009822	92	17	457824	-0.16319	-0.001049	-0.16214	ENSG00000120215	MLANA	ENSMUSG00000024806
158358	9	5819008	6108479	118	21	457824	0.029015	-0.001049	0.030064	ENSG00000183354	KIAA2026	ENSMUSG00000046138
26953	9	5911019	6115640	70	11	457824	-0.34728	-0.001049	-0.34623	ENSG00000137040	RANBP6	ENSMUSG00000074909
90865	9	6115149	6357983	110	20	457824	1.1947	-0.001049	1.1958	ENSG00000137033	IL33	ENSMUSG00000024810
89882	9	6228349	6431900	85	12	457824	1.4925	-0.001049	1.4936	ENSG00000170777	TPD52L3	ENSMUSG00000024815
115426	9	6313151	6607054	110	20	457824	1.1896	-0.001049	1.1906	ENSG00000147854	UHRF2	ENSMUSG00000024817
2731	9	6432464	6745692	146	37	457824	0.23827	-0.001049	0.23932	ENSG00000178445	GLDC	ENSMUSG00000024827
23081	9	6620863	7275648	503	84	457824	0.019084	-0.001049	0.020133	ENSG00000107077	KDM4C	ENSMUSG00000028397
90871	9	7696490	7899806	159	42	457824	-0.66791	-0.001049	-0.66687	ENSG00000137038	DMAC1	ENSMUSG00000028398
5789	9	8214246	10712723	1730	304	457824	3.8463	-0.001049	3.8473	ENSG00000153707	PTPRD	ENSMUSG00000028399
7306	9	12593385	12810285	123	20	457824	2.3565	-0.001049	2.3575	ENSG00000107165	TYRP1	ENSMUSG00000005994
286343	9	12674989	12923059	159	37	457824	0.70294	-0.001049	0.70399	ENSG00000153714	LURAP1L	ENSMUSG00000048706
8777	9	13005700	13379660	132	25	457824	-2.2008	-0.001049	-2.1998	ENSG00000107186	MPDZ	ENSMUSG00000028402
4781	9	13981842	14498982	337	93	457824	2.7485	-0.001049	2.7495	ENSG00000147862	NFIB	ENSMUSG00000008575
340481	9	14511069	14793480	262	51	457824	5.138	-0.001049	5.139	ENSG00000175893	ZDHHC21	ENSMUSG00000028403
9350	9	14619731	14822715	178	41	457824	4.1629	-0.001049	4.164	ENSG00000147869	CER1	ENSMUSG00000038192
158326	9	14634664	15010993	268	56	457824	4.2277	-0.001049	4.2288	ENSG00000164946	FREM1	ENSMUSG00000059049
158219	9	15070842	15407358	201	58	457824	-1.466	-0.001049	-1.4649	ENSG00000155158	TTC39B	ENSMUSG00000038172
6619	9	15322694	15566747	95	22	457824	4.3533	-0.001049	4.3543	ENSG00000164975	SNAPC3	ENSMUSG00000028483
11168	9	15364064	15611003	80	15	457824	5.4456	-0.001049	5.4466	ENSG00000164985	PSIP1	ENSMUSG00000028484
203238	9	15452872	16071897	236	19	457824	6.4865	-0.001049	6.4875	ENSG00000164989	CCDC171	ENSMUSG00000052407
100129385	9	16103933	16376311	239	60	457824	-0.84492	-0.001049	-0.84387	ENSG00000205549	C9orf92	NA
54796	9	16309501	16970786	448	88	457824	3.3412	-0.001049	3.3422	ENSG00000173068	BNC2	ENSMUSG00000028487
54875	9	17034989	17603921	222	27	457824	-3.0207	-0.001049	-3.0196	ENSG00000044459	CNTLN	ENSMUSG00000038070
6456	9	17478953	17897122	291	42	457824	-1.5659	-0.001049	-1.5648	ENSG00000107295	SH3GL2	ENSMUSG00000028488
92949	9	18374079	19010948	487	108	457824	-1.7577	-0.001049	-1.7567	ENSG00000178031	ADAMTSL1	ENSMUSG00000066113
158297	9	18827891	19133256	235	45	457824	1.3438	-0.001049	1.3449	ENSG00000155875	SAXO1	ENSMUSG00000028492
10670	9	18949372	19151023	130	20	457824	1.8793	-0.001049	1.8803	ENSG00000155876	RRAGA	ENSMUSG00000070934
54801	9	18953135	19202940	146	26	457824	1.7755	-0.001049	1.7765	ENSG00000147874	HAUS6	ENSMUSG00000038047
123	9	19015759	19227604	103	24	457824	1.225	-0.001049	1.2261	ENSG00000147872	PLIN2	ENSMUSG00000028494
55667	9	19130763	19474137	134	29	457824	-2.5347	-0.001049	-2.5336	ENSG00000137145	DENND4C	ENSMUSG00000038024
6194	9	19276253	19480272	83	19	457824	-1.4377	-0.001049	-1.4366	ENSG00000137154	RPS6	ENSMUSG00000028495
340485	9	19308925	19552618	103	26	457824	-0.73565	-0.001049	-0.7346	ENSG00000177076	ACER2	ENSMUSG00000038007
25769	9	19407450	19889059	259	49	457824	-2.7323	-0.001049	-2.7312	ENSG00000155886	SLC24A2	ENSMUSG00000037996
4300	9	20241663	20722514	231	60	457824	1.0876	-0.001049	1.0887	ENSG00000171843	MLLT3	ENSMUSG00000028496
54914	9	20558309	21095954	267	31	457824	-0.76216	-0.001049	-0.76111	ENSG00000188352	FOCAD	ENSMUSG00000038368
401494	9	20903620	21131635	123	20	457824	-2.0948	-0.001049	-2.0937	ENSG00000188921	HACD4	ENSMUSG00000028497
3456	9	20977104	21177943	119	27	457824	-1.4948	-0.001049	-1.4938	ENSG00000171855	IFNB1	ENSMUSG00000048806
3467	9	21040631	21242144	95	21	457824	-1.1445	-0.001049	-1.1435	ENSG00000177047	IFNW1	NA
3452	9	21065636	21266659	90	19	457824	-1.0634	-0.001049	-1.0624	ENSG00000137080	IFNA21	NA
3441	9	21086617	21287598	86	16	457824	-0.84432	-0.001049	-0.84327	ENSG00000236637	IFNA4	NA
3444	9	21101468	21302204	86	12	457824	-0.81469	-0.001049	-0.81364	ENSG00000214042	IFNA7	NA
3446	9	21106180	21307142	89	12	457824	-0.81315	-0.001049	-0.8121	ENSG00000186803	IFNA10	NA
3449	9	21116372	21317310	87	11	457824	-0.83624	-0.001049	-0.83519	ENSG00000147885	IFNA16	NA
3451	9	21127242	21328221	85	10	457824	-0.90912	-0.001049	-0.90807	ENSG00000234829	IFNA17	NA
3448	9	21139201	21339978	78	8	457824	-1.0809	-0.001049	-1.0798	ENSG00000228083	IFNA14	NA
3442	9	21204613	21405312	75	7	457824	-0.88945	-0.001049	-0.8884	ENSG00000147873	IFNA5	NA
55958	9	21231018	21435429	84	9	457824	-1.0311	-0.001049	-1.03	ENSG00000198642	KLHL9	ENSMUSG00000070923
3443	9	21250317	21450886	84	10	457824	-1.1173	-0.001049	-1.1163	ENSG00000120235	IFNA6	NA
3447	9	21267371	21468075	78	10	457824	-1.0419	-0.001049	-1.0409	ENSG00000233816	IFNA13	NA
3440	9	21284254	21485396	80	12	457824	-1.1547	-0.001049	-1.1537	ENSG00000188379	IFNA2	NA
3445	9	21309146	21510184	76	16	457824	-1.6136	-0.001049	-1.6126	ENSG00000120242	IFNA8	NA
3439	9	21340453	21541315	82	16	457824	-1.7266	-0.001049	-1.7255	ENSG00000197919	IFNA1	NA
338376	9	21380838	21582312	85	19	457824	-1.5934	-0.001049	-1.5924	ENSG00000184995	IFNE	ENSMUSG00000045364
4507	9	21702635	22041040	150	22	457824	-0.17917	-0.001049	-0.17812	ENSG00000099810	MTAP	NA
1029	9	21867751	22094490	85	16	457824	-0.51947	-0.001049	-0.51842	ENSG00000147889	CDKN2A	NA
1030	9	21902902	22109312	80	14	457824	-0.47754	-0.001049	-0.47649	ENSG00000147883	CDKN2B	ENSMUSG00000073802
63951	9	22346840	22552472	78	14	457824	0.60559	-0.001049	0.60664	ENSG00000176399	DMRTA1	ENSMUSG00000043753
1993	9	23590097	23926342	159	42	457824	0.69363	-0.001049	0.69468	ENSG00000107105	ELAVL2	ENSMUSG00000008489
100129669	9	24443193	24645889	60	14	457824	-2.1583	-0.001049	-2.1572	ENSG00000205442	IZUMO3	ENSMUSG00000028533
286319	9	25576387	25778856	115	40	457824	-0.71359	-0.001049	-0.71254	ENSG00000198680	TUSC1	ENSMUSG00000054000
100506422	9	25966673	26218406	131	27	457824	-1.5749	-0.001049	-1.5739	ENSG00000276759	AL353753.1	NA
79886	9	26740683	26992826	110	20	457824	-2.4986	-0.001049	-2.4976	ENSG00000120159	CAAP1	ENSMUSG00000028578
9373	9	26803368	27047468	73	11	457824	-2.1145	-0.001049	-2.1134	ENSG00000137055	PLAA	ENSMUSG00000028577
80173	9	26847037	27162931	129	23	457824	-2.9342	-0.001049	-2.9331	ENSG00000096872	IFT74	ENSMUSG00000028576
64922	9	26893134	27105691	68	11	457824	-1.8082	-0.001049	-1.8071	ENSG00000184434	LRRC19	ENSMUSG00000049799
7010	9	27009147	27330172	253	49	457824	-3.8729	-0.001049	-3.8719	ENSG00000120156	TEK	ENSMUSG00000006386
54586	9	27184652	27397137	195	43	457824	-2.8303	-0.001049	-2.8293	ENSG00000120160	EQTN	ENSMUSG00000028575
79817	9	27225207	27630223	303	64	457824	-1.5812	-0.001049	-1.5802	ENSG00000120162	MOB3B	ENSMUSG00000073910
56832	9	27424312	27626496	141	31	457824	-0.44948	-0.001049	-0.44843	ENSG00000147896	IFNK	ENSMUSG00000042993
203228	9	27446543	27673864	155	36	457824	1.8515e-4	-0.001049	0.0012341	ENSG00000147894	C9orf72	ENSMUSG00000028300
158038	9	27848084	29312998	792	130	457824	6.2557	-0.001049	6.2568	ENSG00000174482	LINGO2	ENSMUSG00000045083
48	9	32284601	32550834	137	30	457824	-2.0705	-0.001049	-2.0695	ENSG00000122729	ACO1	ENSMUSG00000028405
23586	9	32355300	32626322	128	25	457824	-1.4975	-0.001049	-1.4965	ENSG00000107201	DDX58	ENSMUSG00000040296
10210	9	32440542	32652626	85	16	457824	-0.33834	-0.001049	-0.33729	ENSG00000197579	TOPORS	ENSMUSG00000036822
4712	9	32453524	32673182	83	16	457824	-0.16282	-0.001049	-0.16177	ENSG00000165264	NDUFB6	ENSMUSG00000071014
138474	9	32529452	32735667	73	16	457824	-0.37555	-0.001049	-0.3745	ENSG00000122728	TAF1L	NA
401498	9	32683497	32889199	125	30	457824	0.6536	-0.001049	0.65465	ENSG00000188133	TMEM215	ENSMUSG00000046593
54840	9	32872604	33101639	136	20	457824	-1.9424	-0.001049	-1.9413	ENSG00000137074	APTX	ENSMUSG00000028411
3301	9	32925209	33139905	132	18	457824	-2.5689	-0.001049	-2.5679	ENSG00000086061	DNAJA1	ENSMUSG00000028410
55234	9	32941850	33176714	134	18	457824	-2.8277	-0.001049	-2.8267	ENSG00000122692	SMU1	ENSMUSG00000028409
2683	9	33010636	33267356	156	29	457824	-3.468	-0.001049	-3.467	ENSG00000086062	B4GALT1	ENSMUSG00000028413
27290	9	33140196	33348565	80	12	457824	-3.111	-0.001049	-3.1099	ENSG00000122711	SPINK4	ENSMUSG00000028415
573	9	33152469	33364759	80	11	457824	-3.0418	-0.001049	-3.0408	ENSG00000107262	BAG1	ENSMUSG00000028416
51510	9	33164877	33382067	80	11	457824	-2.865	-0.001049	-2.864	ENSG00000086065	CHMP5	ENSMUSG00000028419
4799	9	33190418	33471155	118	22	457824	-2.5557	-0.001049	-2.5547	ENSG00000086102	NFX1	ENSMUSG00000028423
364	9	33284948	33502643	71	21	457824	-1.5879	-0.001049	-1.5869	ENSG00000165269	AQP7	ENSMUSG00000028427
360	9	33341152	33547631	71	21	457824	-1.375	-0.001049	-1.3739	ENSG00000165272	AQP3	ENSMUSG00000028435
65083	9	33361351	33573941	71	21	457824	-1.3412	-0.001049	-1.3402	ENSG00000165271	NOL6	ENSMUSG00000028430
441459	9	33424347	33702658	110	27	457824	-0.56614	-0.001049	-0.56509	ENSG00000230453	ANKRD18B	NA
5646	9	33650464	33899229	73	13	457824	2.7638	-0.001049	2.7648	ENSG00000010438	PRSS3	NA
54926	9	33717162	34020401	81	12	457824	3.2087	-0.001049	3.2097	ENSG00000107341	UBE2R2	ENSMUSG00000036241
55833	9	33821691	34148947	96	14	457824	3.824	-0.001049	3.8251	ENSG00000137073	UBAP2	ENSMUSG00000028433
25853	9	33986381	34226771	67	14	457824	4.101	-0.001049	4.102	ENSG00000198876	DCAF12	ENSMUSG00000028436
51271	9	34079003	34352521	80	14	457824	2.9765	-0.001049	2.9775	ENSG00000165006	UBAP1	ENSMUSG00000028437
347240	9	34152378	34429198	89	13	457824	1.6248	-0.001049	1.6259	ENSG00000186638	KIF24	ENSMUSG00000028438
318	9	34229504	34443711	76	13	457824	1.7924	-0.001049	1.7935	ENSG00000164978	NUDT2	ENSMUSG00000028443
57462	9	34268907	34476894	74	13	457824	2.2655	-0.001049	2.2666	ENSG00000164976	KIAA1161	ENSMUSG00000046312
84688	9	34279017	34497898	74	14	457824	2.3896	-0.001049	2.3907	ENSG00000164972	C9orf24	ENSMUSG00000028441
203259	9	34298182	34558568	94	18	457824	3.2979	-0.001049	3.299	ENSG00000164970	FAM219A	ENSMUSG00000028439
27019	9	34358750	34620987	101	21	457824	3.806	-0.001049	3.8071	ENSG00000122735	DNAI1	ENSMUSG00000061322
375704	9	34421040	34623037	73	16	457824	4.2264	-0.001049	4.2274	ENSG00000168913	ENHO	ENSMUSG00000028445
1271	9	34451425	34690713	91	18	457824	3.7123	-0.001049	3.7134	ENSG00000122756	CNTFR	ENSMUSG00000028444
138716	9	34510482	34712110	85	16	457824	3.3567	-0.001049	3.3578	ENSG00000164967	RPP25L	ENSMUSG00000036114
11258	9	34513542	34720520	85	16	457824	3.2686	-0.001049	3.2697	ENSG00000137100	DCTN3	ENSMUSG00000028447
138715	9	34521455	34728011	85	17	457824	3.1481	-0.001049	3.1492	ENSG00000205143	ARID3C	ENSMUSG00000066224
10280	9	34534719	34737805	88	17	457824	2.9196	-0.001049	2.9207	ENSG00000147955	SIGMAR1	ENSMUSG00000036078
2592	9	34546586	34750595	88	17	457824	2.7641	-0.001049	2.7651	ENSG00000213930	GALT	ENSMUSG00000036073
3590	9	34552182	34761899	85	16	457824	2.742	-0.001049	2.7431	ENSG00000137070	IL11RA	NA
10850	9	34561893	34762689	78	15	457824	2.6018	-0.001049	2.6029	ENSG00000213927	CCL27	NA
6363	9	34589567	34791274	76	16	457824	1.7651	-0.001049	1.7662	ENSG00000172724	CCL19	NA
6366	9	34609002	34810164	77	16	457824	1.5163	-0.001049	1.5174	ENSG00000137077	CCL21	NA
259308	9	34623050	34829535	80	15	457824	1.0851	-0.001049	1.0861	ENSG00000205108	FAM205A	NA
23349	9	34857484	35082541	82	12	457824	-2.5958	-0.001049	-2.5948	ENSG00000122733	PHF24	ENSMUSG00000036062
25822	9	34889638	35098430	81	12	457824	-2.7413	-0.001049	-2.7402	ENSG00000137094	DNAJB5	ENSMUSG00000036052
138724	9	34941102	35145988	72	12	457824	-2.7432	-0.001049	-2.7421	ENSG00000174038	C9orf131	ENSMUSG00000028451
7415	9	34956065	35172739	77	13	457824	-2.8765	-0.001049	-2.8755	ENSG00000165280	VCP	ENSMUSG00000028452
2189	9	34973833	35180043	74	13	457824	-2.6659	-0.001049	-2.6648	ENSG00000221829	FANCG	ENSMUSG00000028453
84720	9	34987028	35196598	72	13	457824	-2.5952	-0.001049	-2.5942	ENSG00000165282	PIGO	ENSMUSG00000028454
30968	9	34999888	35203184	69	13	457824	-2.5707	-0.001049	-2.5697	ENSG00000165283	STOML2	ENSMUSG00000028455
80256	9	35004118	35216338	69	14	457824	-2.559	-0.001049	-2.5579	ENSG00000005238	FAM214B	ENSMUSG00000036002
10497	9	35061976	35505334	126	19	457824	-2.4006	-0.001049	-2.3996	ENSG00000198722	UNC13B	ENSMUSG00000028456
9853	9	35390007	35661895	95	21	457824	-0.9059	-0.001049	-0.90485	ENSG00000198853	RUSC2	ENSMUSG00000035969
730112	9	35461827	35663896	79	17	457824	-0.47649	-0.001049	-0.47544	ENSG00000215187	FAM166B	ENSMUSG00000042788
7016	9	35505281	35710038	90	20	457824	0.25999	-0.001049	0.26104	ENSG00000107140	TESK1	ENSMUSG00000028458
971	9	35509976	35718862	92	21	457824	0.5567	-0.001049	0.55775	ENSG00000137101	CD72	ENSMUSG00000028459
27240	9	35549295	35750947	87	20	457824	1.7834	-0.001049	1.7844	ENSG00000137078	SIT1	ENSMUSG00000028460
203260	9	35558279	35761500	88	20	457824	2.0271	-0.001049	2.0282	ENSG00000159884	CCDC107	ENSMUSG00000028461
84904	9	35558872	35775863	91	21	457824	2.0492	-0.001049	2.0502	ENSG00000137135	ARHGEF39	ENSMUSG00000051517
768	9	35573915	35781156	92	20	457824	2.1922	-0.001049	2.1933	ENSG00000107159	CA9	ENSMUSG00000028463
7169	9	35581990	35790583	94	20	457824	2.3953	-0.001049	2.3964	ENSG00000198467	TPM2	ENSMUSG00000028464
7094	9	35597334	35832392	108	21	457824	2.4008	-0.001049	2.4019	ENSG00000137076	TLN1	ENSMUSG00000028465
10488	9	35632317	35837005	99	18	457824	2.416	-0.001049	2.417	ENSG00000107175	CREB3	ENSMUSG00000028466
57704	9	35636863	35849925	104	18	457824	2.3868	-0.001049	2.3878	ENSG00000070610	GBA2	ENSMUSG00000028467
9827	9	35649277	35853264	97	16	457824	2.3378	-0.001049	2.3389	ENSG00000107185	RGP1	ENSMUSG00000028468
692094	9	35652987	35854274	94	16	457824	2.3229	-0.001049	2.3239	ENSG00000215183	MSMP	ENSMUSG00000078719
4882	9	35689962	35909728	97	16	457824	2.2431	-0.001049	2.2441	ENSG00000159899	NPR2	ENSMUSG00000028469
26206	9	35707782	35912269	89	14	457824	2.1432	-0.001049	2.1442	ENSG00000137098	SPAG8	ENSMUSG00000066196
84681	9	35712957	35915481	85	14	457824	2.0587	-0.001049	2.0598	ENSG00000137133	HINT2	ENSMUSG00000028470
392307	9	35717014	35933372	92	16	457824	2.1591	-0.001049	2.1601	ENSG00000204930	FAM221B	ENSMUSG00000043633
51754	9	35729222	35954844	101	19	457824	2.1937	-0.001049	2.1947	ENSG00000137103	TMEM8B	ENSMUSG00000078716
392309	9	35769460	35970398	94	20	457824	1.9955	-0.001049	1.9966	ENSG00000168828	OR13J1	ENSMUSG00000046450
646962	9	35806189	36007138	106	27	457824	1.1895	-0.001049	1.1905	ENSG00000196196	HRCT1	NA
56656	9	35857105	36058151	105	30	457824	0.1035	-0.001049	0.10455	ENSG00000278889	OR2S2	NA
8434	9	35936910	36224452	157	39	457824	-1.6828	-0.001049	-1.6818	ENSG00000122707	RECK	ENSMUSG00000028476
152007	9	36036730	36263910	102	23	457824	-2.3088	-0.001049	-2.3078	ENSG00000122694	GLIPR2	ENSMUSG00000028480
881	9	36065990	36271331	96	23	457824	-2.1162	-0.001049	-2.1151	ENSG00000185972	CCIN	ENSMUSG00000070999
1211	9	36090853	36312059	102	24	457824	-1.7311	-0.001049	-1.7301	ENSG00000122705	CLTA	ENSMUSG00000028478
10020	9	36114438	36377053	120	29	457824	-1.2139	-0.001049	-1.2128	ENSG00000159921	GNE	ENSMUSG00000028479
152006	9	36236395	36587568	94	17	457824	-0.77927	-0.001049	-0.77822	ENSG00000137075	RNF38	ENSMUSG00000035696
9833	9	36472859	36777680	80	17	457824	-0.27483	-0.001049	-0.27378	ENSG00000165304	MELK	ENSMUSG00000035683
5079	9	36733272	37134476	240	60	457824	4.0469	-0.001049	4.048	ENSG00000196092	PAX5	ENSMUSG00000014030
84186	9	37020161	37458146	133	22	457824	4.4338	-0.001049	4.4348	ENSG00000147905	ZCCHC7	ENSMUSG00000035649
9380	9	37322693	37536990	117	24	457824	1.5213	-0.001049	1.5224	ENSG00000137106	GRHPR	ENSMUSG00000035637
9925	9	37338099	37565407	127	25	457824	1.2474	-0.001049	1.2485	ENSG00000168795	ZBTB5	ENSMUSG00000049657
64425	9	37385945	37603694	123	23	457824	-0.43677	-0.001049	-0.43572	ENSG00000137054	POLR1E	ENSMUSG00000028318
26267	9	37410889	37676250	150	28	457824	-1.0972	-0.001049	-1.0961	ENSG00000147912	FBXO10	ENSMUSG00000048232
401505	9	37488410	37692636	123	23	457824	-0.75732	-0.001049	-0.75628	ENSG00000175768	TOMM5	ENSMUSG00000078713
22844	9	37551052	37846901	156	32	457824	-0.12223	-0.001049	-0.12118	ENSG00000070601	FRMPD1	ENSMUSG00000035615
158234	9	37653797	37878969	121	20	457824	0.045825	-0.001049	0.046874	ENSG00000165275	TRMT10B	ENSMUSG00000035601
51010	9	37679711	37885089	102	15	457824	0.14297	-0.001049	0.14402	ENSG00000107371	EXOSC3	ENSMUSG00000028322
79269	9	37700551	37967666	115	17	457824	0.41242	-0.001049	0.41347	ENSG00000122741	DCAF10	ENSMUSG00000035572
